46.94263661	0	34.86583657	0	34.4252381	0	41.42453445	0	39.32883476	0	32.31503513	0	40.40681478	0	1365.83574	1646.344652	0	0.843567969	0	2.511239869	19.0508611	0	2.479834275	0	3.279002275	13.51269194	0	0	4.833250988	0	5.605610281	18.83601575	0	0	1.580995713	0	0.785919869	0	0.788655419	0.776764425	0.754435031	0.729445731	0	3.479703094	6.109383881	7.32363885	9.209316463	9.666114938	10.89232628	9.445930219	15.90396038	15.69687361	5.369192813	4.3974485	9.543711788	5.152108088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	38.64922575	0	50.96552987	0	30.7150257	0	60.603538	0	58.63620051	0	36.97589927	0	38.00326872	0	0	1234.428376	0	0.739976763	0	0	0.716157019	0	8.873744181	0	0	36.2552635	6.741283813	0	12.54312526	0	0	38.13010559	11.11343869	0	8.354075194	0	8.257660288	0	0	0	0	30.75784566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46.94263661	0	34.86583657	0	34.4252381	0	41.42453445	0	39.32883476	0	32.31503513	0	40.40681478	0	0	0	0	1350.552318	0	2.511239869	19.0508611	0	2.479834275	0	3.279002275	13.51269194	0	0	4.833250988	0	5.605610281	18.83601575	0	0	1.580995713	0	0.785919869	0	0.788655419	0.776764425	0.754435031	0.729445731	0	3.479703094	6.109383881	7.32363885	9.209316463	9.666114938	10.89232628	9.445930219	15.90396038	15.69687361	5.369192813	4.3974485	9.543711788	5.152108088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	38.64922575	0	50.96552987	0	30.7150257	0	60.603538	0	58.63620051	0	36.97589927	0	38.00326872	0	0	0	0	1184.702797	0	0	0.716157019	0	8.873744181	0	0	36.2552635	6.741283813	0	12.54312526	0	0	38.13010559	11.11343869	0	8.354075194	0	8.257660288	0	0	0	0	30.75784566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	34.86583657	0	34.4252381	0	41.42453445	0	39.32883476	0	32.31503513	0	40.40681478	0	0	0	0	0	0	1341.83917	1623.333901	0	2.479834275	0	3.279002275	13.51269194	0	0	4.833250988	0	5.605610281	18.83601575	0	0	1.580995713	0	0.785919869	0	0.788655419	0.776764425	0.754435031	0.729445731	0	3.479703094	6.109383881	7.32363885	9.209316463	9.666114938	10.89232628	9.445930219	15.90396038	15.69687361	5.369192813	4.3974485	9.543711788	5.152108088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	38.64922575	0	50.96552987	0	30.7150257	0	60.603538	0	58.63620051	0	36.97589927	0	38.00326872	0	0	0	0	0	0	0	1146.567387	0	8.873744181	0	0	36.2552635	6.741283813	0	12.54312526	0	0	38.13010559	11.11343869	0	8.354075194	0	8.257660288	0	0	0	0	30.75784566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	34.86583657	0	34.4252381	0	41.42453445	0	39.32883476	0	32.31503513	0	40.40681478	0	0	0	0	0	0	0	0	0	1325.058114	0	3.279002275	13.51269194	0	0	4.833250988	0	5.605610281	18.83601575	0	0	1.580995713	0	0.785919869	0	0.788655419	0.776764425	0.754435031	0.729445731	0	3.479703094	6.109383881	7.32363885	9.209316463	9.666114938	10.89232628	9.445930219	15.90396038	15.69687361	5.369192813	4.3974485	9.543711788	5.152108088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	50.96552987	0	30.7150257	0	60.603538	0	58.63620051	0	36.97589927	0	38.00326872	0	0	0	0	0	0	0	0	0	1101.026874	0	0	36.2552635	6.741283813	0	12.54312526	0	0	38.13010559	11.11343869	0	8.354075194	0	8.257660288	0	0	0	0	30.75784566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	34.86583657	0	34.4252381	0	41.42453445	0	39.32883476	0	32.31503513	0	40.40681478	0	0	0	0	0	0	0	0	0	0	0	1314.879912	1557.820342	0	0	4.833250988	0	5.605610281	18.83601575	0	0	1.580995713	0	0.785919869	0	0.788655419	0.776764425	0.754435031	0.729445731	0	3.479703094	6.109383881	7.32363885	9.209316463	9.666114938	10.89232628	9.445930219	15.90396038	15.69687361	5.369192813	4.3974485	9.543711788	5.152108088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	50.96552987	0	30.7150257	0	60.603538	0	58.63620051	0	36.97589927	0	38.00326872	0	0	0	0	0	0	0	0	0	0	0	0	2036.545664	1085.346694	0	12.54312526	0	0	38.13010559	11.11343869	0	8.354075194	0	8.257660288	0	0	0	0	30.75784566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
