0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	1000	1000	1000	1019.375	1010	1003.125	1000	1000	1000	1000	1021.25	1001.875	1013.125	1000	1000	1000	1000	1020	1008.125	1030	1000	1000	1000	1023.125	1002.5	1012.5	1000	1000	1023.125	1000	1000	1003.75	1022.5	1011.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	0.625	21.875	3.125	9.375	0	7.5	21.875	33.75	18.75	6.875	3.75	0	23.125	17.5	4.375	8.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1.875	11.875	7.5	20.625	20.625	11.25	33.125	20.625	9.375	5.625	21.25	19.375	12.5	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.875	1.875	13.75	19.375	1.875	20.095	18.75	11.25	31.875	18.125	15.625	2.5	16.875	17.5	20.625	1.875	0	0	0	0	0	0	0	0	0	0	0	0	21.25	2.5	8.75	3.75	17.5	13.75	21.25	20	5.625	19.375	6.25	18.125	0	0	0	0	0	0	0	0	0	147481.2	0	0	0	0	49560
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	1018.75	1000.625	1000	1024.375	1003.75	1011.875	1000	1008.125	1018.125	1024.375	1003.75	1010.625	1000	1020.625	1023.125	1004.375	1009.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.125	0.625	20.625	5.625	8.125	22.275	23.125	10	32.5	21.25	6.25	8.125	21.875	21.25	6.25	8.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	0.625	13.75	18.75	2.5	22.5	11.875	19.375	13.125	2.5	23.125	18.75	16.25	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.375	8.125	20.625	2.5	11.25	20.625	30.625	19.375	3.125	20	19.375	3.125	0	0	0	0	0	0	0	0	0	0	0	0	18.75	6.25	18.125	6.25	17.5	14.375	18.75	6.25	18.125	147481.2	0	0	0	0	49560
1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1022.5	1000.625	1021.875	1003.125	1009.375	1000	1007.5	1021.875	1033.75	1018.75	1006.875	1003.75	1000	1023.125	1017.5	1004.375	1008.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1.875	11.875	7.5	20.625	20.625	11.25	33.125	20.625	9.375	5.625	21.25	19.375	12.5	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.875	1.875	13.75	19.375	1.875	20.095	18.75	11.25	31.875	18.125	15.625	2.5	16.875	17.5	20.625	1.875	0	0	0	0	0	0	0	0	0	0	0	0	21.25	2.5	8.75	3.75	17.5	13.75	21.25	20	5.625	19.375	6.25	18.125	0	0	0	0	0	0	0	0	0	147481.2	0	0	0	0	50460
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1023.125	1000.625	1020.625	1005.625	1008.125	1022.275	1023.125	1010	1032.5	1021.25	1006.25	1008.125	1021.875	1021.25	1006.25	1008.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	0.625	13.75	18.75	2.5	22.5	11.875	19.375	13.125	2.5	23.125	18.75	16.25	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.375	8.125	20.625	2.5	11.25	20.625	30.625	19.375	3.125	20	19.375	3.125	0	0	0	0	0	0	0	0	0	0	0	0	18.75	6.25	18.125	6.25	17.5	14.375	18.75	6.25	18.125	147481.2	0	0	0	0	50460
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	1001.875	1011.875	1007.5	1020.625	1020.625	1011.25	1033.125	1020.625	1009.375	1005.625	1021.25	1019.375	1012.5	1003.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.875	1.875	13.75	19.375	1.875	20.095	18.75	11.25	31.875	18.125	15.625	2.5	16.875	17.5	20.625	1.875	0	0	0	0	0	0	0	0	0	0	0	0	21.25	2.5	8.75	3.75	17.5	13.75	21.25	20	5.625	19.375	6.25	18.125	0	0	0	0	0	0	0	0	0	149899.824	0	0	0	0	50460
0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1022.5	1000.625	1013.75	1018.75	1002.5	1022.5	1011.875	1019.375	1013.125	1002.5	1023.125	1018.75	1016.25	1002.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.375	8.125	20.625	2.5	11.25	20.625	30.625	19.375	3.125	20	19.375	3.125	0	0	0	0	0	0	0	0	0	0	0	0	18.75	6.25	18.125	6.25	17.5	14.375	18.75	6.25	18.125	149899.824	0	0	0	0	50460
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021.875	1001.875	1013.75	1019.375	1001.875	1020.095	1018.75	1011.25	1031.875	1018.125	1015.625	1002.5	1016.875	1017.5	1020.625	1001.875	0	0	0	0	0	0	0	0	0	0	0	0	21.25	2.5	8.75	3.75	17.5	13.75	21.25	20	5.625	19.375	6.25	18.125	0	0	0	0	0	0	0	0	0	149899.824	0	0	10609	15500	51450
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019.375	1008.125	1020.625	1002.5	1011.25	1020.625	1030.625	1019.375	1003.125	1020	1019.375	1003.125	0	0	0	0	0	0	0	0	0	0	0	0	18.75	6.25	18.125	6.25	17.5	14.375	18.75	6.25	18.125	149899.824	0	0	31827	46500	72540
0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021.25	1002.5	1008.75	1003.75	1017.5	1013.75	1021.25	1020	1005.625	1019.375	1006.25	1018.125	0	0	0	0	0	0	0	0	0	152366.8205	0	0	32781.81	46500	114720
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018.75	1006.25	1018.125	1006.25	1017.5	1014.375	1018.75	1006.25	1018.125	152366.8205	0	0	32781.81	46500	114720
